
 Low-frequency dielectric function
   85.000000                  5.972162015218E+00             2.622718711240E-03
   85.500000                  5.980964572597E+00             2.658953875478E-03
   86.000000                  5.989888936426E+00             2.695805936667E-03
   86.500000                  5.998937187898E+00             2.733289916924E-03
   87.000000                  6.008111459025E+00             2.771421288740E-03
   87.500000                  6.017413934165E+00             2.810215991383E-03
   88.000000                  6.026846851605E+00             2.849690448019E-03
   88.500000                  6.036412505208E+00             2.889861583555E-03
   89.000000                  6.046113246112E+00             2.930746843259E-03
   89.500000                  6.055951484499E+00             2.972364212191E-03
   90.000000                  6.065929691424E+00             3.014732235479E-03
   90.500000                  6.076050400724E+00             3.057870039493E-03
   91.000000                  6.086316210985E+00             3.101797353955E-03
   91.500000                  6.096729787594E+00             3.146534535031E-03
   92.000000                  6.107293864866E+00             3.192102589468E-03
   92.500000                  6.118011248258E+00             3.238523199816E-03
   93.000000                  6.128884816660E+00             3.285818750793E-03
   93.500000                  6.139917524783E+00             3.334012356867E-03
   94.000000                  6.151112405641E+00             3.383127891097E-03
   94.500000                  6.162472573127E+00             3.433190015320E-03
   95.000000                  6.174001224696E+00             3.484224211742E-03
   95.500000                  6.185701644151E+00             3.536256816018E-03
   96.000000                  6.197577204549E+00             3.589315051893E-03
   96.500000                  6.209631371221E+00             3.643427067493E-03
   97.000000                  6.221867704911E+00             3.698621973365E-03
   97.500000                  6.234289865055E+00             3.754929882339E-03
   98.000000                  6.246901613190E+00             3.812381951344E-03
   98.500000                  6.259706816504E+00             3.871010425262E-03
   99.000000                  6.272709451541E+00             3.930848682947E-03
   99.500000                  6.285913608059E+00             3.991931285532E-03
  100.000000                  6.299323493056E+00             4.054294027152E-03
  100.500000                  6.312943434967E+00             4.117973988218E-03
  101.000000                  6.326777888042E+00             4.183009591399E-03
  101.500000                  6.340831436920E+00             4.249440660467E-03
  102.000000                  6.355108801402E+00             4.317308482166E-03
  102.500000                  6.369614841431E+00             4.386655871301E-03
  103.000000                  6.384354562300E+00             4.457527239216E-03
  103.500000                  6.399333120094E+00             4.529968665886E-03
  104.000000                  6.414555827377E+00             4.604027975839E-03
  104.500000                  6.430028159136E+00             4.679754818121E-03
  105.000000                  6.445755759004E+00             4.757200750586E-03
  105.500000                  6.461744445769E+00             4.836419328756E-03
  106.000000                  6.478000220186E+00             4.917466199536E-03
  106.500000                  6.494529272114E+00             5.000399200113E-03
  107.000000                  6.511337987982E+00             5.085278462336E-03
  107.500000                  6.528432958629E+00             5.172166522960E-03
  108.000000                  6.545820987504E+00             5.261128440102E-03
  108.500000                  6.563509099276E+00             5.352231916344E-03
  109.000000                  6.581504548864E+00             5.445547428890E-03
  109.500000                  6.599814830911E+00             5.541148367267E-03
  110.000000                  6.618447689732E+00             5.639111179062E-03
  110.500000                  6.637411129761E+00             5.739515524230E-03
  111.000000                  6.656713426528E+00             5.842444438570E-03
  111.500000                  6.676363138198E+00             5.947984506990E-03
  112.000000                  6.696369117700E+00             6.056226047220E-03
  112.500000                  6.716740525495E+00             6.167263304736E-03
  113.000000                  6.737486843004E+00             6.281194659640E-03
  113.500000                  6.758617886754E+00             6.398122846385E-03
  114.000000                  6.780143823277E+00             6.518155187220E-03
  114.500000                  6.802075184807E+00             6.641403840390E-03
